venue,batting_team,bowling_team,innings,total_runs,venue_max_wicket_20,venue_min_wicket_20,venue_avg_wicket_20,venue_max_wicket_6,venue_min_wicket_6,venue_avg_wicket_6,venue_overall_sr_20,venue_overall_sr_6,venue_avg_runs_20,venue_min_runs_20,venue_max_runs_20,venue_avg_runs_6,venue_min_runs_6,venue_max_runs_6,venue_innings_max_wicket_20,venue_innings_min_wicket_20,venue_innings_avg_wicket_20,venue_innings_max_wicket_6,venue_innings_min_wicket_6,venue_innings_avg_wicket_6,venue_innings_innings_sr_20,venue_innings_innings_sr_6,venue_innings_avg_runs_20,venue_innings_min_runs_20,venue_innings_max_runs_20,venue_innings_avg_runs_6,venue_innings_min_runs_6,venue_innings_max_runs_6,venue_battingteam_strikerate_20,venue_battingteam_avg_runs_20,venue_battingteam_min_runs_20,venue_battingteam_max_runs_20,venue_battingteam_avg_wickets_20,venue_battingteam_min_wickets_20,venue_battingteam_max_wickets_20,venue_battingteam_avg_runs_6,venue_battingteam_min_runs_6,venue_battingteam_max_runs_6,venue_battingteam_avg_wickets_6,venue_battingteam_min_wickets_6,venue_battingteam_max_wickets_6,venue_bowlingteam_strikerate_20,venue_bowlingteam_avg_runs_20,venue_bowlingteam_min_runs_20,venue_bowlingteam_max_runs_20,venue_bowlingteam_avg_wickets_20,venue_bowlingteam_min_wickets_20,venue_bowlingteam_max_wickets_20,venue_bowlingteam_avg_runs_6,venue_bowlingteam_min_runs_6,venue_bowlingteam_max_runs_6,venue_bowlingteam_avg_wickets_6,venue_bowlingteam_min_wickets_6,venue_bowlingteam_max_wickets_6,venue_innings_battingteam_strikerate_20,venue_innings_battingteam_avg_runs_20,venue_innings_battingteam_min_runs_20,venue_innings_battingteam_max_runs_20,venue_innings_battingteam_avg_wickets_20,venue_innings_battingteam_min_wickets_20,venue_innings_battingteam_max_wickets_20,venue_innings_battingteam_avg_runs_6,venue_innings_battingteam_min_runs_6,venue_innings_battingteam_max_runs_6,venue_innings_battingteam_avg_wickets_6,venue_innings_battingteam_min_wickets_6,venue_innings_battingteam_max_wickets_6,venue_innings_bowlingteam_strikerate_20,venue_innings_bowlingteam_avg_runs_20,venue_innings_bowlingteam_min_runs_20,venue_innings_bowlingteam_max_runs_20,venue_innings_bowlingteam_avg_wickets_20,venue_innings_bowlingteam_min_wickets_20,venue_innings_bowlingteam_max_wickets_20,venue_innings_bowlingteam_avg_runs_6,venue_innings_bowlingteam_min_runs_6,venue_innings_bowlingteam_max_runs_6,venue_innings_bowlingteam_avg_wickets_6,venue_innings_bowlingteam_min_wickets_6,venue_innings_bowlingteam_max_wickets_6,venue_oppteam_batsmen_strikerate_20,venue_oppteam_batsmen_avg_runs_20,venue_oppteam_batsmen_min_runs_20,venue_oppteam_batsmen_max_runs_20,venue_oppteam_batsmen_avg_wickets_20,venue_oppteam_batsmen_min_wickets_20,venue_oppteam_batsmen_max_wickets_20,venue_oppteam_batsmen_avg_runs_6,venue_oppteam_batsmen_min_runs_6,venue_oppteam_batsmen_max_runs_6,venue_oppteam_batsmen_avg_wickets_6,venue_oppteam_batsmen_min_wickets_6,venue_oppteam_batsmen_max_wickets_6,venue_oppteam_bowler_innings,venue_oppteam_bowler_strikerate_20,venue_oppteam_bowler_avg_runs_20,venue_oppteam_bowler_min_runs_20,venue_oppteam_bowler_max_runs_20,venue_oppteam_bowler_avg_wickets_20,venue_oppteam_bowler_min_wickets_20,venue_oppteam_bowler_max_wickets_20,venue_oppteam_bowler_avg_runs_6,venue_oppteam_bowler_min_runs_6,venue_oppteam_bowler_max_runs_6,venue_oppteam_bowler_avg_wickets_6,venue_oppteam_bowler_min_wickets_6,venue_oppteam_bowler_max_wickets_6
MA Chidambaram Stadium,Chennai Super Kings,Mumbai Indians,1.0,42.0,10.0,1.0,5.783333332999999,4.0,0.0,1.358333333,128.74,124.59999999999998,313.94915249999997,141.0,469.0,93.13559321999999,49.0,139.0,10.0,3.0,5.5762711860000005,4.0,0.0,1.305084746,132.19,122.05,163.8983051,70.0,246.0,45.593220339999995,22.0,68.0,115.84999999999998,153.55357142857142,66.0,240.0,5.196428571428571,1.0,10.0,43.375,15.0,75.0,1.1785714285714286,0.0,4.0,123.01999999999991,151.88888888888889,109.0,208.0,6.5555555555555545,4.0,10.0,44.77777777777778,32.0,68.0,1.7777777777777777,0.0,3.0,121.57,160.67647058823533,100.0,240.0,5.117647058823528,3.0,10.0,42.588235294117645,26.0,66.0,1.2058823529411764,0.0,3.0,125.85000000000004,159.83333333333334,112.0,208.0,5.333333333333333,4.0,10.0,46.83333333333334,32.0,68.0,1.5,0.0,3.0,117.07666666666667,32.15238095333333,14.0,57.333333333333336,0.9,0.6666666666666666,1.3333333333333333,13.014285714333333,6.0,24.666666666666668,0.4095238096666667,0.0,1.0,90.0,125.95,27.016666666666666,19.0,33.0,0.9333333333333332,0.0,2.0,9.222222222333334,3.6666666666666665,14.0,0.27777777766666667,0.0,0.6666666666666666
MA Chidambaram Stadium,Mumbai Indians,Chennai Super Kings,2.0,46.0,10.0,1.0,5.783333332999999,4.0,0.0,1.358333333,128.74,124.59999999999998,313.94915249999997,141.0,469.0,93.13559321999999,49.0,139.0,10.0,1.0,6.13559322,4.0,0.0,1.4067796609999998,125.06,126.81,149.7288136,71.0,223.0,47.22033898,16.0,75.0,117.70999999999997,143.22222222222226,109.0,189.0,6.0,3.0,9.0,46.0,38.0,60.0,1.1111111111111112,0.0,2.0,112.58,151.39285714285714,70.0,223.0,6.482142857142858,2.0,10.0,46.64285714285714,22.0,67.0,1.607142857142857,0.0,4.0,118.1600000000001,140.66666666666666,109.0,189.0,5.833333333333332,3.0,9.0,48.5,41.0,60.0,1.0,0.0,2.0,117.58,148.94117647058823,95.0,223.0,6.64705882352941,2.0,10.0,47.82352941176472,33.0,64.0,1.5882352941176474,0.0,4.0,116.15500000000002,24.30952381,8.0,54.0,0.857142857,0.5,1.0,17.0,4.0,28.0,0.4166666665,0.0,1.0,103.33333333333333,112.66666666666667,25.75,24.0,27.333333333333332,1.25,0.6666666666666666,1.6666666666666667,14.5,11.0,17.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,Rajasthan Royals,1.0,52.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,1.0,5.787234043000001,5.0,0.0,1.191489362,127.07,117.5,157.68085109999998,94.0,197.0,44.0,28.0,63.0,120.16000000000004,146.33333333333334,114.0,168.0,7.333333333333332,4.0,10.0,39.0,29.0,54.0,1.8333333333333333,1.0,3.0,130.84000000000006,148.5531914893617,60.0,196.0,6.085106382978723,0.0,10.0,44.723404255319146,23.0,66.0,1.574468085106383,0.0,5.0,118.87999999999987,147.0,114.0,168.0,7.0,4.0,10.0,40.0,29.0,54.0,1.5,1.0,3.0,125.69999999999997,155.1851851851852,94.0,196.0,6.148148148148148,2.0,10.0,43.7037037037037,29.0,61.0,1.2962962962962965,0.0,5.0,109.95666666666666,15.061111111,1.6666666666666667,36.0,0.9555555556666667,0.6666666666666666,1.3333333333333333,11.111111111,1.6666666666666667,21.333333333333332,0.5555555556666666,0.0,1.3333333333333333,35.666666666666664,128.52333333333334,28.5,23.0,34.0,0.8333333333333334,0.6666666666666666,1.0,17.5,17.333333333333332,17.666666666666668,0.16666666666666666,0.0,0.3333333333333333
Sawai Mansingh Stadium,Rajasthan Royals,Punjab Kings,2.0,70.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,0.0,5.234042553,4.0,0.0,1.425531915,128.86,122.65,145.8085106,60.0,197.0,46.08510638,18.0,70.0,128.43000000000006,146.29787234042553,89.0,191.0,4.9361702127659575,1.0,10.0,42.127659574468076,14.0,65.0,1.0425531914893618,0.0,3.0,136.06000000000014,161.66666666666666,126.0,191.0,5.0,1.0,9.0,59.16666666666666,48.0,70.0,0.8333333333333334,0.0,3.0,120.71999999999994,142.66666666666666,89.0,191.0,4.666666666666667,1.0,10.0,42.555555555555564,14.0,65.0,1.037037037037037,0.0,3.0,135.71999999999986,155.25,126.0,170.0,4.5,1.0,9.0,58.75,48.0,70.0,1.0,0.0,3.0,150.105,63.5,63.5,63.5,0.5,0.5,0.5,32.5,32.5,32.5,0.0,0.0,0.0,81.5,158.25,26.5,24.5,29.75,0.25,0.0,0.5,17.9375,16.25,19.5,0.125,0.0,0.25
Eden Gardens,Kolkata Knight Riders,Delhi Capitals,1.0,50.0,10.0,0.0,5.701298701,4.0,0.0,1.415584416,131.52,123.93,307.24675319999994,166.0,430.0,92.53246753,48.0,137.0,10.0,1.0,6.233766234,4.0,0.0,1.324675325,131.48,122.13,160.18181819999998,81.0,232.0,45.64935065,15.0,69.0,124.13000000000008,147.54054054054058,56.0,225.0,5.364864864864865,1.0,10.0,44.16216216216216,21.0,68.0,1.391891891891892,0.0,4.0,134.89999999999992,149.88888888888889,97.0,200.0,5.4444444444444455,1.0,9.0,45.77777777777778,35.0,50.0,1.1111111111111112,0.0,4.0,130.58000000000013,159.24390243902442,90.0,225.0,6.024390243902439,2.0,10.0,44.04878048780488,27.0,65.0,1.2682926829268293,0.0,4.0,136.47000000000008,160.0,97.0,200.0,6.833333333333332,3.0,9.0,45.33333333333334,35.0,50.0,1.3333333333333333,0.0,4.0,147.19,35.75,23.5,48.0,1.0,1.0,1.0,23.0,23.0,23.0,0.0,0.0,0.0,83.75,123.95750000000001,27.654761905,23.25,33.0,0.976190476,0.25,2.0,11.5,9.25,13.75,0.125,0.0,0.25
Eden Gardens,Delhi Capitals,Kolkata Knight Riders,2.0,44.0,10.0,0.0,5.701298701,4.0,0.0,1.415584416,131.52,123.93,307.24675319999994,166.0,430.0,92.53246753,48.0,137.0,10.0,0.0,5.168831169,4.0,0.0,1.506493506,131.57,125.74,147.0649351,49.0,204.0,46.88311688000001,26.0,76.0,116.95999999999992,129.55555555555554,86.0,177.0,7.222222222222222,2.0,10.0,42.333333333333336,33.0,57.0,1.8888888888888886,0.0,4.0,125.90000000000003,150.55405405405406,49.0,213.0,5.918918918918918,0.0,10.0,45.67567567567568,15.0,74.0,1.4324324324324325,0.0,4.0,127.56000000000002,134.0,95.0,177.0,6.5,2.0,10.0,43.16666666666666,33.0,57.0,1.6666666666666667,0.0,4.0,131.92999999999998,150.82926829268294,49.0,204.0,5.487804878048781,0.0,10.0,47.268292682926834,27.0,74.0,1.4634146341463417,0.0,4.0,136.79999999999998,21.91269841333333,2.6666666666666665,65.33333333333333,1.0,1.0,1.0,12.142857143333332,2.6666666666666665,24.666666666666668,0.626984127,0.0,1.0,59.0,147.1125,32.5,31.5,33.5,1.375,1.25,1.5,12.0,11.0,13.0,0.125,0.0,0.25
M.Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,1.0,46.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,2.0,6.125,7.0,0.0,1.3374999999999997,140.53,120.45,169.1625,62.0,263.0,45.0625,23.0,76.0,133.02000000000004,154.0,2.0,252.0,5.7631578947368425,0.0,10.0,42.96052631578947,2.0,75.0,1.4736842105263157,0.0,7.0,141.98000000000005,175.0,156.0,185.0,6.333333333333332,5.0,8.0,46.0,46.0,46.0,0.6666666666666666,0.0,1.0,137.58000000000007,163.78571428571428,59.0,252.0,5.904761904761906,2.0,10.0,42.785714285714285,19.0,72.0,1.4285714285714286,0.0,7.0,135.31999999999994,170.0,156.0,184.0,7.0,6.0,8.0,46.0,46.0,46.0,1.0,1.0,1.0,88.33999999999999,21.333333333333332,11.0,31.666666666666668,1.0,1.0,1.0,13.333333333333334,13.333333333333334,13.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,67.5,166.16750000000002,31.2583333325,21.5,38.25,1.05,0.5,1.75,16.1666666675,8.75,21.5,0.21666666675000001,0.0,0.5
M.Chinnaswamy Stadium,Deccan Chargers,Royal Challengers Bangalore,2.0,32.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,0.0,5.443037975,5.0,0.0,1.620253165,135.07,125.61,149.75949369999998,2.0,207.0,46.62025316,2.0,105.0,136.06000000000014,166.66666666666666,147.0,178.0,3.6666666666666665,2.0,6.0,34.666666666666664,30.0,43.0,1.0,0.0,2.0,135.09000000000006,159.18666666666667,41.0,222.0,5.8,1.0,10.0,47.30666666666665,21.0,105.0,1.4533333333333334,0.0,5.0,133.6999999999998,162.5,147.0,178.0,4.5,3.0,6.0,30.5,30.0,31.0,1.5,1.0,2.0,133.09,152.31707317073167,41.0,207.0,5.2926829268292686,1.0,10.0,47.4390243902439,21.0,105.0,1.6585365853658536,0.0,5.0,117.85000000000001,39.583333333333336,29.0,57.333333333333336,0.5833333333333334,0.3333333333333333,0.6666666666666666,10.25,7.0,13.666666666666666,0.5,0.3333333333333333,0.6666666666666666,99.5,137.85500000000002,34.25,28.75,39.75,0.75,0.25,1.25,7.5,4.25,10.75,0.25,0.25,0.25
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,1.0,51.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,3.0,6.160714286,4.0,0.0,1.285714286,136.07,127.94,165.6428571,67.0,240.0,47.42857143,25.0,77.0,126.36999999999996,146.5,82.0,184.0,6.625,3.0,10.0,45.125,32.0,62.0,1.125,0.0,3.0,148.8000000000001,160.07142857142858,67.0,240.0,5.571428571428572,0.0,10.0,47.5357142857143,25.0,65.0,1.357142857142857,0.0,4.0,135.4899999999999,167.5,150.0,184.0,6.25,3.0,9.0,50.0,38.0,62.0,1.0,0.0,2.0,135.02999999999994,166.15384615384616,67.0,240.0,6.0,3.0,10.0,46.6923076923077,25.0,64.0,1.3461538461538465,0.0,3.0,128.1,24.851851853333333,2.3333333333333335,58.666666666666664,0.9212962963333333,0.3333333333333333,1.3333333333333333,14.814814813333333,4.0,28.0,0.37962962966666663,0.0,1.0,71.25,113.16749999999999,23.7916666675,15.75,33.0,2.125,1.5,2.75,11.5,10.25,12.75,0.625,0.25,1.0
"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Mumbai Indians,2.0,56.0,10.0,0.0,5.625,4.0,0.0,1.303571429,135.71,130.35,321.57142860000005,135.0,447.0,96.85714286,65.0,133.0,10.0,0.0,5.089285714,4.0,0.0,1.321428571,135.34,132.76,155.9285714,68.0,207.0,49.42857143,31.0,76.0,141.98000000000005,153.91071428571428,66.0,216.0,5.678571428571428,0.0,10.0,47.17857142857142,28.0,74.0,1.25,0.0,4.0,133.34999999999985,164.625,149.0,182.0,6.125,2.0,10.0,46.25,38.0,60.0,1.125,0.0,2.0,126.13999999999994,150.5769230769231,66.0,196.0,4.961538461538462,0.0,10.0,48.53846153846154,28.0,74.0,1.2692307692307692,0.0,3.0,134.7000000000001,162.0,149.0,177.0,5.0,2.0,7.0,44.75,38.0,56.0,1.25,0.0,2.0,146.62,43.166666666666664,33.666666666666664,52.666666666666664,1.1666666666666667,1.0,1.3333333333333333,24.5,18.333333333333332,30.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,149.75,132.2775,27.0625,20.5,36.0,1.03125,0.0,2.5,14.4375,9.75,21.5,0.25,0.0,0.75
"Vidarbha Cricket Association Stadium, Jamtha",Chennai Super Kings,Deccan Chargers,1.0,55.0,10.0,4.0,8.0,3.0,1.0,1.833333333,118.87,115.21999999999998,294.0,277.0,316.0,88.33333333,73.0,100.0,10.0,6.0,8.0,3.0,1.0,2.0,121.08,123.21,149.33333330000002,138.0,159.0,46.0,35.0,55.0,105.57000000000008,130.0,130.0,130.0,8.0,8.0,8.0,53.0,53.0,53.0,1.0,1.0,1.0,117.45,145.0,138.0,159.0,9.333333333333334,8.0,10.0,47.0,38.0,55.0,1.3333333333333333,1.0,2.0,105.57000000000008,130.0,130.0,130.0,8.0,8.0,8.0,53.0,53.0,53.0,1.0,1.0,1.0,121.10999999999986,148.5,138.0,159.0,9.0,8.0,10.0,51.5,48.0,55.0,1.5,1.0,2.0,128.41666666666666,31.333333333333332,31.333333333333332,31.333333333333332,1.0,1.0,1.0,17.666666666666668,17.666666666666668,17.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,16.2,137.93800000000002,18.8,18.8,18.8,1.2,1.2,1.2,11.0,11.0,11.0,0.2,0.2,0.2
"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Chennai Super Kings,2.0,37.0,10.0,4.0,8.0,3.0,1.0,1.833333333,118.87,115.21999999999998,294.0,277.0,316.0,88.33333333,73.0,100.0,10.0,4.0,8.0,2.0,1.0,1.666666667,116.67,107.63,144.66666669999998,138.0,157.0,42.33333333,37.0,52.0,113.40000000000002,140.0,131.0,147.0,6.666666666666668,4.0,10.0,36.66666666666666,30.0,47.0,2.333333333333333,2.0,3.0,115.03999999999996,139.0,139.0,139.0,4.0,4.0,4.0,37.0,37.0,37.0,2.0,2.0,2.0,112.20999999999992,139.0,131.0,147.0,7.0,4.0,10.0,40.0,33.0,47.0,2.0,2.0,2.0,115.03999999999996,139.0,139.0,139.0,4.0,4.0,4.0,37.0,37.0,37.0,2.0,2.0,2.0,89.72250000000001,22.75,22.75,22.75,1.0,1.0,1.0,8.25,8.25,8.25,0.5,0.5,0.5,46.0,110.61666666666667,24.666666666666668,24.666666666666668,24.666666666666668,1.0,1.0,1.0,12.333333333333334,12.333333333333334,12.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666
M.Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,1.0,61.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,2.0,6.125,7.0,0.0,1.3374999999999997,140.53,120.45,169.1625,62.0,263.0,45.0625,23.0,76.0,135.15000000000003,143.69230769230768,44.0,205.0,5.769230769230769,3.0,10.0,50.615384615384606,22.0,103.0,1.3076923076923077,0.0,3.0,135.09000000000006,159.18666666666667,41.0,222.0,5.8,1.0,10.0,47.30666666666665,21.0,105.0,1.4533333333333334,0.0,5.0,124.27000000000004,135.14285714285714,82.0,205.0,6.571428571428572,3.0,10.0,45.57142857142858,22.0,58.0,1.4285714285714286,0.0,3.0,133.38,167.14705882352942,89.0,222.0,6.35294117647059,2.0,10.0,46.82352941176472,23.0,64.0,1.1470588235294117,0.0,4.0,149.73333333333335,26.56349206333333,10.0,75.0,0.9523809523333333,0.6666666666666666,1.0,18.952380953333332,11.333333333333334,32.666666666666664,0.738095238,0.3333333333333333,1.0,40.0,149.09333333333333,35.833333333333336,31.666666666666668,40.0,1.0,0.6666666666666666,1.3333333333333333,17.333333333333332,14.333333333333334,20.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333
M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,2.0,48.0,10.0,0.0,5.726708075,7.0,0.0,1.472049689,137.98,123.19,317.375,103.0,422.0,91.425,52.0,145.0,10.0,0.0,5.443037975,5.0,0.0,1.620253165,135.07,125.61,149.75949369999998,2.0,207.0,46.62025316,2.0,105.0,133.02000000000004,154.0,2.0,252.0,5.7631578947368425,0.0,10.0,42.96052631578947,2.0,75.0,1.4736842105263157,0.0,7.0,133.42000000000007,146.61538461538458,82.0,205.0,5.230769230769232,2.0,10.0,41.153846153846146,20.0,65.0,1.7692307692307692,0.0,4.0,133.65999999999994,141.47058823529414,2.0,194.0,5.588235294117646,0.0,10.0,42.73529411764705,2.0,75.0,1.5294117647058822,0.0,5.0,126.56,122.28571428571428,82.0,162.0,5.285714285714286,2.0,10.0,42.857142857142854,20.0,65.0,2.2857142857142856,1.0,4.0,106.04666666666667,20.666666666666668,12.333333333333334,29.0,1.0,1.0,1.0,11.333333333333334,7.666666666666667,15.0,0.5,0.3333333333333333,0.6666666666666666,163.0,123.74333333333334,27.96666666666667,15.666666666666666,41.333333333333336,1.1666666666666667,0.0,2.3333333333333335,13.166666666666666,7.333333333333333,19.666666666666668,0.5,0.0,1.3333333333333333
Feroz Shah Kotla,Delhi Capitals,Punjab Kings,1.0,45.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53,307.0166667,56.0,433.0,93.4,33.0,141.0,10.0,1.0,6.0,4.0,0.0,1.466666667,132.4,124.41,161.6333333,56.0,231.0,46.46666667,24.0,71.0,135.78000000000006,146.53571428571428,51.0,215.0,5.928571428571429,1.0,10.0,43.91071428571429,21.0,63.0,1.7321428571428572,0.0,5.0,132.12999999999994,144.88888888888889,111.0,231.0,5.111111111111111,1.0,10.0,48.111111111111114,28.0,70.0,1.2222222222222223,0.0,4.0,119.80999999999999,150.38235294117646,51.0,215.0,6.088235294117648,3.0,10.0,44.529411764705884,27.0,63.0,1.5882352941176472,0.0,3.0,132.5300000000001,155.33333333333334,111.0,231.0,6.333333333333332,4.0,10.0,54.5,40.0,70.0,1.0,0.0,3.0,117.324,29.21,10.6,53.4,0.96,0.8,1.0,14.59,7.4,22.2,0.27999999999999997,0.0,0.6,65.5,121.24499999999999,21.3809523825,17.0,26.25,1.3392857142499999,0.75,2.25,11.0,10.75,11.25,0.625,0.5,0.75
Feroz Shah Kotla,Punjab Kings,Delhi Capitals,2.0,39.0,10.0,0.0,5.857142857,5.0,0.0,1.529411765,132.05,126.53,307.0166667,56.0,433.0,93.4,33.0,141.0,10.0,0.0,5.711864407,5.0,0.0,1.5932203390000002,131.67,128.7,147.84745759999998,44.0,214.0,47.72881356,22.0,73.0,114.1999999999999,126.88888888888887,90.0,197.0,6.333333333333332,3.0,9.0,45.444444444444436,25.0,71.0,1.8888888888888888,0.0,4.0,142.2800000000001,155.32727272727269,44.0,218.0,5.672727272727273,0.0,10.0,48.56363636363636,24.0,73.0,1.3636363636363635,0.0,4.0,125.18000000000002,132.16666666666666,90.0,197.0,5.333333333333333,3.0,9.0,50.5,37.0,71.0,1.6666666666666667,0.0,3.0,136.9299999999999,148.6060606060606,44.0,202.0,5.5151515151515165,0.0,10.0,49.84848484848485,31.0,73.0,1.393939393939394,0.0,4.0,98.535,19.5,9.5,25.0,0.8333333334999999,0.5,1.0,18.25,18.0,18.5,0.0,0.0,0.0,67.75,134.57500000000002,15.7,10.0,21.75,0.525,0.25,1.25,12.25,9.75,14.75,0.125,0.0,0.25
Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,1.0,47.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93000000000002,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,1.0,5.787234043,5.0,0.0,1.191489362,127.06999999999998,117.5,157.68085109999998,94.0,197.0,44.0,28.0,63.0,109.00999999999996,132.14285714285714,85.0,162.0,6.0,0.0,10.0,34.57142857142857,21.0,43.0,1.2857142857142858,0.0,3.0,130.84000000000006,148.5531914893617,60.0,196.0,6.085106382978723,0.0,10.0,44.723404255319146,23.0,66.0,1.574468085106383,0.0,5.0,111.20000000000007,139.0,87.0,162.0,6.4,5.0,8.0,36.2,26.0,43.0,1.4,0.0,3.0,125.69999999999996,155.1851851851852,94.0,196.0,6.148148148148147,2.0,10.0,43.7037037037037,29.0,61.0,1.2962962962962965,0.0,5.0,114.46599999999998,26.78,8.2,51.4,0.76,0.4,1.2,10.3,6.0,13.2,0.48,0.2,0.8,45.0,117.86,21.6875,16.75,26.25,0.4375,0.25,1.0,9.1875,6.0,11.75,0.1875,0.0,0.75
Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,2.0,34.0,10.0,0.0,5.510638298,5.0,0.0,1.308510638,127.93000000000002,120.08,303.4893617,189.0,393.0,90.08510638,49.0,122.0,10.0,0.0,5.234042553,4.0,0.0,1.4255319149999999,128.86,122.65000000000002,145.8085106,60.0,197.0,46.08510637999999,18.0,70.0,128.43000000000006,146.29787234042553,89.0,191.0,4.9361702127659575,1.0,10.0,42.127659574468076,14.0,65.0,1.0425531914893618,0.0,3.0,123.61999999999996,149.85714285714286,95.0,179.0,5.285714285714286,3.0,8.0,40.0,18.0,60.0,1.5714285714285714,0.0,3.0,120.71999999999996,142.66666666666666,89.0,191.0,4.666666666666667,1.0,10.0,42.555555555555564,14.0,65.0,1.037037037037037,0.0,3.0,118.84000000000007,141.6,95.0,168.0,5.599999999999999,3.0,8.0,38.2,18.0,60.0,1.8,1.0,3.0,78.97,12.839999999999998,8.2,17.0,1.04,1.0,1.2,7.56,5.599999999999999,11.4,0.4400000000000001,0.4000000000000001,0.6,136.66666666666666,118.84666666666668,29.349999999999998,19.0,41.0,1.1333333333333333,0.3333333333333333,2.3333333333333335,15.266666666666666,5.333333333333333,24.666666666666668,0.6666666666666666,0.3333333333333333,1.3333333333333333
"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Royal Challengers Bangalore,1.0,35.0,10.0,4.0,8.0,3.0,1.0,1.833333333,118.87,115.21999999999998,294.0,277.0,316.0,88.33333333,73.0,100.0,10.0,6.0,8.0,3.0,1.0,2.0,121.08,123.21,149.33333330000002,138.0,159.0,46.0,35.0,55.0,113.40000000000002,140.0,131.0,147.0,6.666666666666669,4.0,10.0,36.66666666666666,30.0,47.0,2.333333333333333,2.0,3.0,121.95000000000009,151.0,151.0,151.0,6.0,6.0,6.0,35.0,35.0,35.0,3.0,3.0,3.0,114.70000000000009,142.0,142.0,142.0,6.0,6.0,6.0,30.0,30.0,30.0,3.0,3.0,3.0,121.95000000000009,151.0,151.0,151.0,6.0,6.0,6.0,35.0,35.0,35.0,3.0,3.0,3.0,72.17,20.8,20.8,20.8,1.0,1.0,1.0,6.0,6.0,6.0,0.6,0.6,0.6,22.666666666666668,120.11,27.0,27.0,27.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,11.666666666666666,11.666666666666666,11.666666666666666,1.0,1.0,1.0
"Vidarbha Cricket Association Stadium, Jamtha",Royal Challengers Bangalore,Deccan Chargers,2.0,38.0,10.0,4.0,8.0,3.0,1.0,1.833333333,118.87,115.21999999999998,294.0,277.0,316.0,88.33333333,73.0,100.0,10.0,4.0,8.0,2.0,1.0,1.666666667,116.67,107.63,144.66666669999998,138.0,157.0,42.33333333,37.0,52.0,99.99999999999987,125.0,125.0,125.0,10.0,10.0,10.0,33.0,33.0,33.0,1.0,1.0,1.0,117.45,145.0,138.0,159.0,9.333333333333334,8.0,10.0,47.0,38.0,55.0,1.3333333333333333,1.0,2.0,99.99999999999987,125.0,125.0,125.0,10.0,10.0,10.0,33.0,33.0,33.0,1.0,1.0,1.0,110.39999999999985,138.0,138.0,138.0,10.0,10.0,10.0,38.0,38.0,38.0,1.0,1.0,1.0,67.88,25.333333333333332,25.333333333333332,25.333333333333332,1.0,1.0,1.0,11.0,11.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,49.5,115.4375,28.5,28.5,28.5,2.0,2.0,2.0,9.5,9.5,9.5,0.25,0.25,0.25
